"SEASON_YEAR","TEAM_NAME","GAME_DATE","MATCHUP","OFF_RATING","DEF_RATING","OREB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE"
"2019-20","Indiana Pacers","2020-01-17T00:00:00","IND vs. MIN",131.4,122,0.222,0.098,0.674,0.683,103
"2019-20","San Antonio Spurs","2020-01-17T00:00:00","SAS vs. ATL",103.6,119.6,0.259,0.161,0.51,0.541,110.9
"2019-20","Dallas Mavericks","2020-01-17T00:00:00","DAL vs. POR",144,126,0.393,0.1,0.58,0.631,103.3
"2019-20","Philadelphia 76ers","2020-01-17T00:00:00","PHI vs. CHI",92,95.9,0.125,0.12,0.464,0.51,98.6
"2019-20","Miami Heat","2020-01-17T00:00:00","MIA @ OKC",129.8,102.2,0.318,0.064,0.591,0.63,94.5
"2019-20","Minnesota Timberwolves","2020-01-17T00:00:00","MIN @ IND",122,131.4,0.083,0.08,0.6,0.623,103
"2019-20","Memphis Grizzlies","2020-01-17T00:00:00","MEM vs. CLE",101.9,107.7,0.267,0.057,0.471,0.486,104.5
"2019-20","Cleveland Cavaliers","2020-01-17T00:00:00","CLE @ MEM",107.7,101.9,0.269,0.154,0.511,0.549,104.5
"2019-20","Portland Trail Blazers","2020-01-17T00:00:00","POR @ DAL",126,144,0.167,0.08,0.631,0.666,103.3
"2019-20","Oklahoma City Thunder","2020-01-17T00:00:00","OKC vs. MIA",102.2,129.8,0.154,0.152,0.5,0.533,94.5
"2019-20","Washington Wizards","2020-01-17T00:00:00","WAS @ TOR",96.2,125,0.379,0.283,0.489,0.515,110
"2019-20","Atlanta Hawks","2020-01-17T00:00:00","ATL @ SAS",119.6,103.6,0.182,0.161,0.622,0.666,110.9
"2019-20","Toronto Raptors","2020-01-17T00:00:00","TOR vs. WAS",125,96.2,0.2,0.173,0.674,0.699,110
"2019-20","Chicago Bulls","2020-01-17T00:00:00","CHI @ PHI",95.9,92,0.087,0.163,0.525,0.54,98.6
"2019-20","New York Knicks","2020-01-16T00:00:00","NYK vs. PHX",92.9,103.6,0.194,0.143,0.449,0.483,113.4
"2019-20","Orlando Magic","2020-01-16T00:00:00","ORL @ LAC",102.1,142.6,0.2,0.043,0.436,0.475,99
"2019-20","Denver Nuggets","2020-01-16T00:00:00","DEN @ GSW",88.2,119.2,0.353,0.196,0.378,0.428,107
"2019-20","Boston Celtics","2020-01-16T00:00:00","BOS @ MIL",103.6,135.7,0.103,0.071,0.49,0.535,110.8
"2019-20","Utah Jazz","2020-01-16T00:00:00","UTA @ NOP",98,112,0.231,0.18,0.511,0.519,100.9
"2019-20","Phoenix Suns","2020-01-16T00:00:00","PHX @ NYK",103.6,92.9,0.367,0.196,0.51,0.522,113.4
"2019-20","Golden State Warriors","2020-01-16T00:00:00","GSW vs. DEN",119.2,88.2,0.227,0.192,0.628,0.666,107
"2019-20","New Orleans Pelicans","2020-01-16T00:00:00","NOP vs. UTA",112,98,0.208,0.12,0.548,0.587,100.9
"2019-20","LA Clippers","2020-01-16T00:00:00","LAC vs. ORL",142.6,102.1,0.318,0.064,0.649,0.663,99
"2019-20","Milwaukee Bucks","2020-01-16T00:00:00","MIL vs. BOS",135.7,103.6,0.056,0.125,0.762,0.782,110.8
"2019-20","Washington Wizards","2020-01-15T00:00:00","WAS @ CHI",117.6,110,0.263,0.196,0.622,0.668,102.3
"2019-20","Denver Nuggets","2020-01-15T00:00:00","DEN vs. CHA",123.9,91.3,0.318,0.152,0.585,0.61,98
"2019-20","Detroit Pistons","2020-01-15T00:00:00","DET @ BOS",121.3,128.3,0.059,0.106,0.703,0.696,91.7
"2019-20","Charlotte Hornets","2020-01-15T00:00:00","CHA @ DEN",91.3,123.9,0.296,0.196,0.465,0.474,98
"2019-20","Portland Trail Blazers","2020-01-15T00:00:00","POR @ HOU",111.1,88.7,0.355,0.111,0.469,0.527,111.4
"2019-20","Los Angeles Lakers","2020-01-15T00:00:00","LAL vs. ORL",107.4,120.4,0.357,0.185,0.538,0.539,109.2
"2019-20","Boston Celtics","2020-01-15T00:00:00","BOS vs. DET",128.3,121.3,0.308,0.043,0.58,0.57,91.7
"2019-20","Philadelphia 76ers","2020-01-15T00:00:00","PHI vs. BKN",105.9,114,0.333,0.176,0.578,0.577,102.2
"2019-20","San Antonio Spurs","2020-01-15T00:00:00","SAS @ MIA",108.5,106.3,0.077,0.043,0.533,0.54,95.2
"2019-20","Toronto Raptors","2020-01-15T00:00:00","TOR @ OKC",140.4,103.8,0.176,0.135,0.727,0.741,109.2
"2019-20","Brooklyn Nets","2020-01-15T00:00:00","BKN @ PHI",114,105.9,0.292,0.16,0.568,0.589,102.2
"2019-20","Indiana Pacers","2020-01-15T00:00:00","IND @ MIN",108,115.7,0.217,0.18,0.557,0.573,100.2
"2019-20","Orlando Magic","2020-01-15T00:00:00","ORL @ LAL",120.4,107.4,0.345,0.093,0.509,0.557,109.2
"2019-20","Miami Heat","2020-01-15T00:00:00","MIA vs. SAS",106.3,108.5,0.259,0.125,0.543,0.543,95.2
"2019-20","Sacramento Kings","2020-01-15T00:00:00","SAC vs. DAL",131.4,142,0.36,0.098,0.598,0.61,104.6
"2019-20","Oklahoma City Thunder","2020-01-15T00:00:00","OKC vs. TOR",103.8,140.4,0.2,0.245,0.603,0.64,109.2
"2019-20","Houston Rockets","2020-01-15T00:00:00","HOU vs. POR",88.7,111.1,0.237,0.113,0.398,0.409,111.4
"2019-20","Chicago Bulls","2020-01-15T00:00:00","CHI vs. WAS",110,117.6,0.182,0.12,0.568,0.568,102.3
"2019-20","Dallas Mavericks","2020-01-15T00:00:00","DAL @ SAC",142,131.4,0.417,0.1,0.613,0.638,104.6
"2019-20","Minnesota Timberwolves","2020-01-15T00:00:00","MIN vs. IND",115.7,108,0.2,0.157,0.655,0.654,100.2
"2019-20","Cleveland Cavaliers","2020-01-14T00:00:00","CLE @ LAC",106.4,140.4,0.286,0.106,0.49,0.507,97.4
"2019-20","Dallas Mavericks","2020-01-14T00:00:00","DAL @ GSW",135.4,97.9,0.409,0.083,0.617,0.627,96.5
"2019-20","Atlanta Hawks","2020-01-14T00:00:00","ATL vs. PHX",119.1,108.5,0.444,0.128,0.52,0.535,94.5
"2019-20","Golden State Warriors","2020-01-14T00:00:00","GSW vs. DAL",97.9,135.4,0.154,0.083,0.467,0.493,96.5
"2019-20","LA Clippers","2020-01-14T00:00:00","LAC vs. CLE",140.4,106.4,0.381,0.149,0.693,0.701,97.4
"2019-20","Brooklyn Nets","2020-01-14T00:00:00","BKN vs. UTA",91.8,120.4,0.296,0.163,0.478,0.467,100.8
"2019-20","Utah Jazz","2020-01-14T00:00:00","UTA @ BKN",120.4,91.8,0.269,0.082,0.541,0.571,100.8
"2019-20","Phoenix Suns","2020-01-14T00:00:00","PHX @ ATL",108.5,119.1,0.238,0.128,0.513,0.565,94.5
"2019-20","New York Knicks","2020-01-14T00:00:00","NYK @ MIL",71.4,118.2,0.167,0.107,0.35,0.374,109.1
"2019-20","Milwaukee Bucks","2020-01-14T00:00:00","MIL vs. NYK",118.2,71.4,0.185,0.091,0.563,0.595,109.1
"2019-20","Memphis Grizzlies","2020-01-14T00:00:00","MEM vs. HOU",128.8,117.3,0.19,0.058,0.617,0.646,107.3
"2019-20","Houston Rockets","2020-01-14T00:00:00","HOU @ MEM",117.3,128.8,0.385,0.154,0.5,0.581,107.3
"2019-20","Los Angeles Lakers","2020-01-13T00:00:00","LAL vs. CLE",100,100,0.24,0.106,0.465,0.496,96.9
"2019-20","Chicago Bulls","2020-01-13T00:00:00","CHI @ BOS",80.4,117,0.12,0.109,0.355,0.427,91.1
"2019-20","Orlando Magic","2020-01-13T00:00:00","ORL @ SAC",130,104,0.31,0.04,0.51,0.567,102.6
"2019-20","Sacramento Kings","2020-01-13T00:00:00","SAC vs. ORL",104,130,0.174,0.14,0.544,0.561,102.6
"2019-20","Boston Celtics","2020-01-13T00:00:00","BOS vs. CHI",117,80.4,0.25,0.106,0.575,0.613,91.1
"2019-20","Minnesota Timberwolves","2020-01-13T00:00:00","MIN vs. OKC",111.1,116.7,0.2,0.111,0.532,0.569,108.6
"2019-20","Indiana Pacers","2020-01-13T00:00:00","IND vs. PHI",80,98,0.167,0.14,0.386,0.421,102.2
"2019-20","Cleveland Cavaliers","2020-01-13T00:00:00","CLE @ LAL",100,100,0.364,0.208,0.5,0.539,96.9
"2019-20","Portland Trail Blazers","2020-01-13T00:00:00","POR vs. CHA",126.5,93.9,0.125,0.163,0.705,0.737,98.4
"2019-20","Detroit Pistons","2020-01-13T00:00:00","DET vs. NOP",96.3,118.9,0.08,0.093,0.476,0.536,107
"2019-20","Philadelphia 76ers","2020-01-13T00:00:00","PHI @ IND",98,80,0.241,0.08,0.459,0.474,102.2
"2019-20","Charlotte Hornets","2020-01-13T00:00:00","CHA @ POR",93.9,126.5,0.258,0.102,0.413,0.449,98.4
"2019-20","New Orleans Pelicans","2020-01-13T00:00:00","NOP @ DET",118.9,96.3,0.25,0.189,0.598,0.65,107
"2019-20","Oklahoma City Thunder","2020-01-13T00:00:00","OKC @ MIN",116.7,111.1,0.25,0.148,0.573,0.644,108.6
"2019-20","Charlotte Hornets","2020-01-12T00:00:00","CHA @ PHX",91.8,93.9,0.3,0.184,0.444,0.46,101.6
"2019-20","San Antonio Spurs","2020-01-12T00:00:00","SAS @ TOR",82.7,100,0.161,0.115,0.389,0.424,105
"2019-20","Golden State Warriors","2020-01-12T00:00:00","GSW @ MEM",109.3,111.1,0.233,0.111,0.5,0.547,107.6
"2019-20","Miami Heat","2020-01-12T00:00:00","MIA @ NYK",127.7,114.6,0.286,0.149,0.575,0.638,97.4
"2019-20","New York Knicks","2020-01-12T00:00:00","NYK vs. MIA",114.6,127.7,0.296,0.063,0.49,0.525,97.4
"2019-20","Brooklyn Nets","2020-01-12T00:00:00","BKN vs. ATL",129.6,85.2,0.167,0.204,0.776,0.755,108.4
"2019-20","Washington Wizards","2020-01-12T00:00:00","WAS vs. UTA",126.9,103.8,0.111,0.096,0.66,0.677,103.1
"2019-20","Utah Jazz","2020-01-12T00:00:00","UTA @ WAS",103.8,126.9,0.19,0.17,0.578,0.594,103.1
"2019-20","Memphis Grizzlies","2020-01-12T00:00:00","MEM vs. GSW",111.1,109.3,0.441,0.148,0.454,0.502,107.6
"2019-20","LA Clippers","2020-01-12T00:00:00","LAC @ DEN",104,134.7,0.19,0.16,0.563,0.591,98.4
"2019-20","Phoenix Suns","2020-01-12T00:00:00","PHX vs. CHA",93.9,91.8,0.261,0.204,0.549,0.527,101.6
"2019-20","Denver Nuggets","2020-01-12T00:00:00","DEN vs. LAC",134.7,104,0.286,0.102,0.631,0.667,98.4
"2019-20","Atlanta Hawks","2020-01-12T00:00:00","ATL @ BKN",85.2,129.6,0.063,0.074,0.406,0.45,108.4
"2019-20","Toronto Raptors","2020-01-12T00:00:00","TOR vs. SAS",100,82.7,0.179,0.137,0.5,0.517,105
"2019-20","Boston Celtics","2020-01-11T00:00:00","BOS vs. NOP",138.5,109.6,0.36,0.058,0.588,0.63,108.4
"2019-20","Portland Trail Blazers","2020-01-11T00:00:00","POR vs. MIL",100,114.3,0.069,0.109,0.5,0.535,112.8
"2019-20","Denver Nuggets","2020-01-11T00:00:00","DEN vs. CLE",89.4,106.3,0.267,0.106,0.415,0.423,97
"2019-20","Philadelphia 76ers","2020-01-11T00:00:00","PHI @ DAL",104.2,85.4,0.324,0.042,0.418,0.437,97.7
"2019-20","Los Angeles Lakers","2020-01-11T00:00:00","LAL @ OKC",146,96.1,0.364,0.12,0.68,0.693,102.3
"2019-20","Detroit Pistons","2020-01-11T00:00:00","DET vs. CHI",100,127.1,0.28,0.163,0.5,0.532,97.8
"2019-20","Milwaukee Bucks","2020-01-11T00:00:00","MIL @ POR",114.3,100,0.235,0.036,0.518,0.53,112.8
"2019-20","New Orleans Pelicans","2020-01-11T00:00:00","NOP @ BOS",109.6,138.5,0.357,0.173,0.532,0.545,108.4
"2019-20","Dallas Mavericks","2020-01-11T00:00:00","DAL vs. PHI",85.4,104.2,0.182,0.229,0.473,0.506,97.7
"2019-20","Oklahoma City Thunder","2020-01-11T00:00:00","OKC vs. LAL",96.1,146,0.2,0.039,0.44,0.465,102.3
"2019-20","Cleveland Cavaliers","2020-01-11T00:00:00","CLE @ DEN",106.3,89.4,0.304,0.188,0.533,0.551,97
"2019-20","Chicago Bulls","2020-01-11T00:00:00","CHI @ DET",127.1,100,0.227,0.083,0.617,0.626,97.8
"2019-20","Houston Rockets","2020-01-11T00:00:00","HOU vs. MIN",98.3,70.7,0.308,0.276,0.522,0.562,119.9
"2019-20","Minnesota Timberwolves","2020-01-11T00:00:00","MIN @ HOU",70.7,98.3,0.256,0.172,0.333,0.359,119.9
"2019-20","Memphis Grizzlies","2020-01-10T00:00:00","MEM vs. SAS",123.5,111.8,0.267,0.039,0.509,0.548,105.2
"2019-20","Charlotte Hornets","2020-01-10T00:00:00","CHA @ UTA",86.4,135.6,0.333,0.25,0.419,0.469,89.2
"2019-20","Phoenix Suns","2020-01-10T00:00:00","PHX vs. ORL",120.8,102.1,0.381,0.146,0.561,0.627,99.2
"2019-20","Chicago Bulls","2020-01-10T00:00:00","CHI vs. IND",88.5,103.8,0.125,0.212,0.5,0.537,103.4
"2019-20","Indiana Pacers","2020-01-10T00:00:00","IND @ CHI",103.8,88.5,0.143,0.192,0.598,0.606,103.4
"2019-20","Utah Jazz","2020-01-10T00:00:00","UTA vs. CHA",135.6,86.4,0.333,0.089,0.651,0.668,89.2
"2019-20","Atlanta Hawks","2020-01-10T00:00:00","ATL @ WAS",92.7,103.7,0.308,0.182,0.488,0.505,115.1
"2019-20","Brooklyn Nets","2020-01-10T00:00:00","BKN vs. MIA",107.5,132.7,0.28,0.189,0.606,0.59,103.8
"2019-20","Dallas Mavericks","2020-01-10T00:00:00","DAL vs. LAL",107.4,151.9,0.412,0.148,0.43,0.486,108.3
"2019-20","Golden State Warriors","2020-01-10T00:00:00","GSW @ LAC",101.9,92.3,0.276,0.135,0.469,0.5,103.7
"2019-20","San Antonio Spurs","2020-01-10T00:00:00","SAS @ MEM",111.8,123.5,0.154,0.098,0.553,0.574,105.2
"2019-20","Miami Heat","2020-01-10T00:00:00","MIA @ BKN",132.7,107.5,0.182,0.058,0.6,0.657,103.8
"2019-20","Los Angeles Lakers","2020-01-10T00:00:00","LAL @ DAL",151.9,107.4,0.375,0.058,0.635,0.674,108.3
"2019-20","Sacramento Kings","2020-01-10T00:00:00","SAC vs. MIL",80,96.4,0.08,0.182,0.453,0.482,110.2
"2019-20","LA Clippers","2020-01-10T00:00:00","LAC vs. GSW",92.3,101.9,0.136,0.231,0.563,0.575,103.7
"2019-20","Milwaukee Bucks","2020-01-10T00:00:00","MIL @ SAC",96.4,80,0.12,0.145,0.522,0.535,110.2
"2019-20","New Orleans Pelicans","2020-01-10T00:00:00","NOP @ NYK",121.8,110.9,0.3,0.218,0.711,0.703,110.3
"2019-20","Washington Wizards","2020-01-10T00:00:00","WAS vs. ATL",103.7,92.7,0.409,0.093,0.377,0.414,115.1
"2019-20","New York Knicks","2020-01-10T00:00:00","NYK vs. NOP",110.9,121.8,0.321,0.127,0.547,0.548,110.3
"2019-20","Orlando Magic","2020-01-10T00:00:00","ORL @ PHX",102.1,120.8,0.321,0.17,0.444,0.49,99.2
"2019-20","Philadelphia 76ers","2020-01-09T00:00:00","PHI vs. BOS",100,114.6,0.269,0.146,0.5,0.517,99.6
"2019-20","Houston Rockets","2020-01-09T00:00:00","HOU @ OKC",104.3,130.4,0.25,0.13,0.475,0.535,91.1
"2019-20","Boston Celtics","2020-01-09T00:00:00","BOS @ PHI",114.6,100,0.346,0.146,0.532,0.559,99.6
"2019-20","Detroit Pistons","2020-01-09T00:00:00","DET vs. CLE",129.8,108.7,0.478,0.106,0.564,0.593,95.7
"2019-20","Oklahoma City Thunder","2020-01-09T00:00:00","OKC vs. HOU",130.4,104.3,0.333,0.065,0.58,0.609,91.1
"2019-20","Portland Trail Blazers","2020-01-09T00:00:00","POR @ MIN",92.2,115.7,0.214,0.137,0.444,0.48,104.2
"2019-20","Cleveland Cavaliers","2020-01-09T00:00:00","CLE @ DET",108.7,129.8,0.435,0.174,0.512,0.529,95.7
"2019-20","Minnesota Timberwolves","2020-01-09T00:00:00","MIN vs. POR",115.7,92.2,0.367,0.059,0.51,0.515,104.2
"2019-20","Washington Wizards","2020-01-08T00:00:00","WAS @ ORL",102,138,0.208,0.157,0.524,0.545,103
"2019-20","Indiana Pacers","2020-01-08T00:00:00","IND vs. MIA",104.3,129.2,0.125,0.106,0.5,0.54,95.9
"2019-20","San Antonio Spurs","2020-01-08T00:00:00","SAS @ BOS",127.5,92.2,0.211,0.098,0.646,0.659,104.8
"2019-20","Charlotte Hornets","2020-01-08T00:00:00","CHA vs. TOR",122.2,133.3,0.438,0.289,0.691,0.724,95.7
"2019-20","Atlanta Hawks","2020-01-08T00:00:00","ATL vs. HOU",108.8,132.8,0.303,0.123,0.463,0.519,116.7
"2019-20","Denver Nuggets","2020-01-08T00:00:00","DEN @ DAL",112,115.7,0.263,0.16,0.55,0.607,99
"2019-20","Orlando Magic","2020-01-08T00:00:00","ORL vs. WAS",138,102,0.3,0.12,0.634,0.687,103
"2019-20","Boston Celtics","2020-01-08T00:00:00","BOS vs. SAS",92.2,127.5,0.207,0.157,0.444,0.484,104.8
"2019-20","Utah Jazz","2020-01-08T00:00:00","UTA vs. NYK",144,106,0.25,0.1,0.763,0.744,101
"2019-20","New York Knicks","2020-01-08T00:00:00","NYK @ UTA",106,144,0.25,0.08,0.47,0.503,101
"2019-20","Chicago Bulls","2020-01-08T00:00:00","CHI @ NOP",92.3,92.3,0.267,0.135,0.469,0.466,106.6
"2019-20","Miami Heat","2020-01-08T00:00:00","MIA @ IND",129.2,104.3,0.15,0.083,0.667,0.681,95.9
"2019-20","Milwaukee Bucks","2020-01-08T00:00:00","MIL @ GSW",92.2,76.5,0.156,0.039,0.375,0.441,102.2
"2019-20","Dallas Mavericks","2020-01-08T00:00:00","DAL vs. DEN",115.7,112,0.105,0.118,0.65,0.658,99
"2019-20","Houston Rockets","2020-01-08T00:00:00","HOU @ ATL",132.8,108.8,0.261,0.121,0.659,0.7,116.7
"2019-20","Toronto Raptors","2020-01-08T00:00:00","TOR @ CHA",133.3,122.2,0.273,0.111,0.585,0.642,95.7
"2019-20","Golden State Warriors","2020-01-08T00:00:00","GSW vs. MIL",76.5,92.2,0.258,0.216,0.36,0.415,102.2
"2019-20","New Orleans Pelicans","2020-01-08T00:00:00","NOP vs. CHI",92.3,92.3,0.367,0.212,0.448,0.47,106.6
"2019-20","Minnesota Timberwolves","2020-01-07T00:00:00","MIN @ MEM",107.7,96.2,0.333,0.192,0.531,0.538,107.5
"2019-20","Portland Trail Blazers","2020-01-07T00:00:00","POR @ TOR",93.9,116.7,0.233,0.082,0.417,0.454,97.2
"2019-20","Toronto Raptors","2020-01-07T00:00:00","TOR vs. POR",116.7,93.9,0.382,0.083,0.46,0.495,97.2
"2019-20","Detroit Pistons","2020-01-07T00:00:00","DET @ CLE",110.2,134,0.222,0.102,0.478,0.531,101.8
"2019-20","Los Angeles Lakers","2020-01-07T00:00:00","LAL vs. NYK",114.8,84.9,0.176,0.204,0.645,0.695,106.4
"2019-20","Phoenix Suns","2020-01-07T00:00:00","PHX vs. SAC",108.2,110.4,0.273,0.163,0.581,0.586,95.8
"2019-20","Brooklyn Nets","2020-01-07T00:00:00","BKN vs. OKC",94.1,96.1,0.231,0.176,0.5,0.515,102.9
"2019-20","Sacramento Kings","2020-01-07T00:00:00","SAC @ PHX",110.4,108.2,0.25,0.208,0.588,0.621,95.8
"2019-20","New York Knicks","2020-01-07T00:00:00","NYK @ LAL",84.9,114.8,0.324,0.151,0.387,0.411,106.4
"2019-20","Oklahoma City Thunder","2020-01-07T00:00:00","OKC @ BKN",96.1,94.1,0.258,0.118,0.415,0.469,102.9
"2019-20","Memphis Grizzlies","2020-01-07T00:00:00","MEM vs. MIN",96.2,107.7,0.231,0.17,0.477,0.527,107.5
"2019-20","Cleveland Cavaliers","2020-01-07T00:00:00","CLE vs. DET",134,110.2,0.316,0.14,0.67,0.698,101.8
"2019-20","Charlotte Hornets","2020-01-06T00:00:00","CHA vs. IND",97.8,95.5,0.296,0.133,0.466,0.481,92.6
"2019-20","Oklahoma City Thunder","2020-01-06T00:00:00","OKC @ PHI",104,126.5,0.393,0.18,0.478,0.516,101.6
"2019-20","Philadelphia 76ers","2020-01-06T00:00:00","PHI vs. OKC",126.5,104,0.182,0.102,0.63,0.643,101.6
"2019-20","New Orleans Pelicans","2020-01-06T00:00:00","NOP vs. UTA",125.5,136,0.321,0.059,0.529,0.563,104.7
"2019-20","Dallas Mavericks","2020-01-06T00:00:00","DAL vs. CHI",129.8,117,0.235,0.149,0.645,0.691,95.2
"2019-20","Sacramento Kings","2020-01-06T00:00:00","SAC vs. GSW",102,76.9,0.043,0.157,0.536,0.56,106.8
"2019-20","San Antonio Spurs","2020-01-06T00:00:00","SAS vs. MIL",132.7,106.1,0.238,0.143,0.659,0.69,100.3
"2019-20","Washington Wizards","2020-01-06T00:00:00","WAS vs. BOS",104.1,81.6,0.231,0.082,0.511,0.516,100.8
"2019-20","Utah Jazz","2020-01-06T00:00:00","UTA @ NOP",136,125.5,0.286,0.06,0.588,0.609,104.7
"2019-20","Milwaukee Bucks","2020-01-06T00:00:00","MIL @ SAS",106.1,132.7,0.194,0.041,0.47,0.498,100.3
"2019-20","Brooklyn Nets","2020-01-06T00:00:00","BKN @ ORL",75,102,0.176,0.135,0.362,0.393,107
"2019-20","Chicago Bulls","2020-01-06T00:00:00","CHI @ DAL",117,129.8,0.345,0.064,0.49,0.518,95.2
"2019-20","Denver Nuggets","2020-01-06T00:00:00","DEN @ ATL",133.3,114.3,0.25,0.042,0.573,0.601,102.7
"2019-20","Golden State Warriors","2020-01-06T00:00:00","GSW @ SAC",76.9,102,0.345,0.192,0.356,0.405,106.8
"2019-20","Orlando Magic","2020-01-06T00:00:00","ORL vs. BKN",102,75,0.208,0.216,0.56,0.56,107
"2019-20","Atlanta Hawks","2020-01-06T00:00:00","ATL vs. DEN",114.3,133.3,0.174,0.143,0.598,0.617,102.7
"2019-20","Boston Celtics","2020-01-06T00:00:00","BOS @ WAS",81.6,104.1,0.286,0.122,0.344,0.382,100.8
"2019-20","Indiana Pacers","2020-01-06T00:00:00","IND @ CHA",95.5,97.8,0.25,0.114,0.456,0.458,92.6
"2019-20","New York Knicks","2020-01-05T00:00:00","NYK @ LAC",130.2,143.4,0.3,0.17,0.667,0.674,111.2
"2019-20","Miami Heat","2020-01-05T00:00:00","MIA vs. POR",138.3,95.8,0.105,0.064,0.709,0.699,95.7
"2019-20","Cleveland Cavaliers","2020-01-05T00:00:00","CLE vs. MIN",94.1,126.9,0.25,0.176,0.463,0.519,103.4
"2019-20","Minnesota Timberwolves","2020-01-05T00:00:00","MIN @ CLE",126.9,94.1,0.333,0.115,0.598,0.61,103.4
"2019-20","Los Angeles Lakers","2020-01-05T00:00:00","LAL vs. DET",109.8,92.2,0.13,0.118,0.576,0.581,103.8
"2019-20","Portland Trail Blazers","2020-01-05T00:00:00","POR @ MIA",95.8,138.3,0.222,0.083,0.393,0.478,95.7
"2019-20","Detroit Pistons","2020-01-05T00:00:00","DET @ LAL",92.2,109.8,0.231,0.176,0.4,0.504,103.8
"2019-20","LA Clippers","2020-01-05T00:00:00","LAC vs. NYK",143.4,130.2,0.353,0.208,0.714,0.775,111.2
"2019-20","Phoenix Suns","2020-01-05T00:00:00","PHX vs. MEM",114,121.6,0.24,0.08,0.532,0.554,100.3
"2019-20","Memphis Grizzlies","2020-01-05T00:00:00","MEM @ PHX",121.6,114,0.143,0.118,0.678,0.676,100.3
"2019-20","Orlando Magic","2020-01-04T00:00:00","ORL vs. UTA",97.9,110.6,0.087,0.063,0.488,0.521,93.6
"2019-20","Memphis Grizzlies","2020-01-04T00:00:00","MEM @ LAC",118.2,103.6,0.29,0.109,0.548,0.576,111.2
"2019-20","New Orleans Pelicans","2020-01-04T00:00:00","NOP @ SAC",92.9,87.3,0.13,0.214,0.551,0.581,109.5
"2019-20","Milwaukee Bucks","2020-01-04T00:00:00","MIL vs. SAS",139.2,132,0.13,0.039,0.705,0.708,99.2
"2019-20","Utah Jazz","2020-01-04T00:00:00","UTA @ ORL",110.6,97.9,0.207,0.064,0.5,0.515,93.6
"2019-20","Sacramento Kings","2020-01-04T00:00:00","SAC vs. NOP",87.3,92.9,0.25,0.218,0.425,0.492,109.5
"2019-20","Boston Celtics","2020-01-04T00:00:00","BOS @ CHI",117,108.3,0.381,0.213,0.571,0.604,95.7
"2019-20","LA Clippers","2020-01-04T00:00:00","LAC vs. MEM",103.6,118.2,0.231,0.182,0.522,0.561,111.2
"2019-20","Chicago Bulls","2020-01-04T00:00:00","CHI vs. BOS",108.3,117,0.308,0.167,0.525,0.563,95.7
"2019-20","Charlotte Hornets","2020-01-04T00:00:00","CHA @ DAL",126.7,97.8,0.4,0.156,0.595,0.626,89.6
"2019-20","Golden State Warriors","2020-01-04T00:00:00","GSW vs. DET",120.4,114.3,0.417,0.163,0.568,0.599,98.6
"2019-20","Cleveland Cavaliers","2020-01-04T00:00:00","CLE vs. OKC",110.4,137.5,0.208,0.083,0.522,0.546,99.9
"2019-20","Washington Wizards","2020-01-04T00:00:00","WAS vs. DEN",115.1,103.8,0.261,0.151,0.568,0.608,109.8
"2019-20","San Antonio Spurs","2020-01-04T00:00:00","SAS @ MIL",132,139.2,0.15,0.08,0.652,0.672,99.2
"2019-20","Brooklyn Nets","2020-01-04T00:00:00","BKN vs. TOR",104,96,0.25,0.32,0.676,0.693,101.4
"2019-20","Dallas Mavericks","2020-01-04T00:00:00","DAL vs. CHA",97.8,126.7,0.286,0.111,0.432,0.467,89.6
"2019-20","Oklahoma City Thunder","2020-01-04T00:00:00","OKC @ CLE",137.5,110.4,0.32,0.063,0.56,0.607,99.9
"2019-20","Indiana Pacers","2020-01-04T00:00:00","IND @ ATL",125,133.3,0.238,0.125,0.588,0.65,97.4
"2019-20","Atlanta Hawks","2020-01-04T00:00:00","ATL vs. IND",133.3,125,0.3,0.104,0.631,0.677,97.4
"2019-20","Toronto Raptors","2020-01-04T00:00:00","TOR @ BKN",96,104,0.364,0.1,0.402,0.43,101.4
"2019-20","Denver Nuggets","2020-01-04T00:00:00","DEN @ WAS",103.8,115.1,0.222,0.113,0.457,0.523,109.8
"2019-20","Detroit Pistons","2020-01-04T00:00:00","DET @ GSW",114.3,120.4,0.263,0.245,0.646,0.662,98.6
"2019-20","Boston Celtics","2020-01-03T00:00:00","BOS vs. ATL",103.9,107.8,0.419,0.137,0.427,0.478,106
"2019-20","Orlando Magic","2020-01-03T00:00:00","ORL vs. MIA",116.7,89.8,0.321,0.104,0.456,0.538,100
"2019-20","Phoenix Suns","2020-01-03T00:00:00","PHX vs. NYK",104.1,122,0.192,0.082,0.442,0.51,104.8
"2019-20","Miami Heat","2020-01-03T00:00:00","MIA @ ORL",89.8,116.7,0.192,0.122,0.419,0.468,100
"2019-20","New York Knicks","2020-01-03T00:00:00","NYK @ PHX",122,104.1,0.429,0.14,0.53,0.547,104.8
"2019-20","Atlanta Hawks","2020-01-03T00:00:00","ATL @ BOS",107.8,103.9,0.154,0.137,0.545,0.579,106
"2019-20","Washington Wizards","2020-01-03T00:00:00","WAS vs. POR",120.8,137.5,0.435,0.146,0.545,0.594,101.9
"2019-20","New Orleans Pelicans","2020-01-03T00:00:00","NOP @ LAL",114.8,137,0.28,0.148,0.59,0.599,111.2
