"SEASON_YEAR","TEAM_NAME","GAME_DATE","MATCHUP","OFF_RATING","DEF_RATING","OREB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE"
"2019-20","Miami Heat","2019-11-25T00:00:00","MIA vs. CHA",98,87.5,0.267,0.286,0.583,0.64,101.1
"2019-20","Memphis Grizzlies","2019-11-25T00:00:00","MEM @ IND",116,115.7,0.217,0.12,0.576,0.591,102.7
"2019-20","Minnesota Timberwolves","2019-11-25T00:00:00","MIN @ ATL",131.5,89.1,0.357,0.111,0.531,0.611,113.7
"2019-20","Golden State Warriors","2019-11-25T00:00:00","GSW vs. OKC",79.2,97.9,0.267,0.167,0.375,0.411,98
"2019-20","Oklahoma City Thunder","2019-11-25T00:00:00","OKC @ GSW",97.9,79.2,0.192,0.104,0.489,0.503,98
"2019-20","Cleveland Cavaliers","2019-11-25T00:00:00","CLE vs. BKN",119.6,124.4,0.5,0.152,0.5,0.519,98.8
"2019-20","Brooklyn Nets","2019-11-25T00:00:00","BKN @ CLE",124.4,119.6,0.385,0.067,0.5,0.54,98.8
"2019-20","Indiana Pacers","2019-11-25T00:00:00","IND vs. MEM",115.7,116,0.16,0.118,0.611,0.619,102.7
"2019-20","Utah Jazz","2019-11-25T00:00:00","UTA @ MIL",124.5,154.2,0.095,0.102,0.659,0.667,101.4
"2019-20","Milwaukee Bucks","2019-11-25T00:00:00","MIL vs. UTA",154.2,124.5,0.481,0.042,0.577,0.631,101.4
"2019-20","Philadelphia 76ers","2019-11-25T00:00:00","PHI @ TOR",104.4,111.1,0.292,0.178,0.564,0.553,93.4
"2019-20","Charlotte Hornets","2019-11-25T00:00:00","CHA @ MIA",87.5,98,0.278,0.125,0.337,0.399,101.1
"2019-20","Sacramento Kings","2019-11-25T00:00:00","SAC @ BOS",127.3,116.3,0.333,0.136,0.641,0.659,91.8
"2019-20","Portland Trail Blazers","2019-11-25T00:00:00","POR @ CHI",107.8,80,0.3,0.176,0.583,0.604,102.4
"2019-20","Los Angeles Lakers","2019-11-25T00:00:00","LAL @ SAS",125,102.1,0.136,0.063,0.646,0.654,98.6
"2019-20","Orlando Magic","2019-11-25T00:00:00","ORL @ DET",70.2,108.7,0.103,0.064,0.308,0.373,91.2
"2019-20","Detroit Pistons","2019-11-25T00:00:00","DET vs. ORL",108.7,70.2,0.273,0.196,0.538,0.582,91.2
"2019-20","Boston Celtics","2019-11-25T00:00:00","BOS vs. SAC",116.3,127.3,0.333,0.093,0.464,0.529,91.8
"2019-20","Atlanta Hawks","2019-11-25T00:00:00","ATL vs. MIN",89.1,131.5,0.333,0.164,0.378,0.441,113.7
"2019-20","Chicago Bulls","2019-11-25T00:00:00","CHI vs. POR",80,107.8,0.214,0.18,0.381,0.427,102.4
"2019-20","Houston Rockets","2019-11-24T00:00:00","HOU vs. DAL",123.5,113.5,0.31,0.059,0.52,0.555,105.9
"2019-20","Dallas Mavericks","2019-11-24T00:00:00","DAL @ HOU",113.5,123.5,0.214,0.096,0.511,0.566,105.9
"2019-20","Denver Nuggets","2019-11-24T00:00:00","DEN vs. PHX",142.2,102.2,0.409,0.111,0.64,0.651,91.2
"2019-20","Washington Wizards","2019-11-24T00:00:00","WAS vs. SAC",104.3,121.7,0.32,0.149,0.533,0.529,95.6
"2019-20","New Orleans Pelicans","2019-11-24T00:00:00","NOP @ LAC",110.4,126.5,0.231,0.125,0.547,0.539,98.6
"2019-20","Brooklyn Nets","2019-11-24T00:00:00","BKN @ NYK",113.3,122.2,0.37,0.111,0.431,0.533,92.7
"2019-20","LA Clippers","2019-11-24T00:00:00","LAC vs. NOP",126.5,110.4,0.346,0.082,0.5,0.58,98.6
"2019-20","Sacramento Kings","2019-11-24T00:00:00","SAC @ WAS",121.7,104.3,0.105,0.13,0.653,0.678,95.6
"2019-20","New York Knicks","2019-11-24T00:00:00","NYK vs. BKN",122.2,113.3,0.286,0.156,0.618,0.642,92.7
"2019-20","Phoenix Suns","2019-11-24T00:00:00","PHX @ DEN",102.2,142.2,0.238,0.13,0.525,0.545,91.2
"2019-20","Utah Jazz","2019-11-23T00:00:00","UTA vs. NOP",101.9,122.2,0.19,0.226,0.541,0.607,111
"2019-20","Philadelphia 76ers","2019-11-23T00:00:00","PHI vs. MIA",126.1,110.9,0.35,0.152,0.622,0.651,94.1
"2019-20","Los Angeles Lakers","2019-11-23T00:00:00","LAL @ MEM",112.5,95.7,0.296,0.125,0.534,0.553,99.5
"2019-20","San Antonio Spurs","2019-11-23T00:00:00","SAS @ NYK",84.3,119.6,0.238,0.314,0.516,0.559,102.3
"2019-20","Cleveland Cavaliers","2019-11-23T00:00:00","CLE vs. POR",124.5,129.2,0.286,0.122,0.577,0.632,98.2
"2019-20","Minnesota Timberwolves","2019-11-23T00:00:00","MIN vs. PHX",106,96,0.185,0.1,0.535,0.539,100.5
"2019-20","New Orleans Pelicans","2019-11-23T00:00:00","NOP @ UTA",122.2,101.9,0.346,0.148,0.59,0.617,111
"2019-20","Memphis Grizzlies","2019-11-23T00:00:00","MEM vs. LAL",95.7,112.5,0.444,0.277,0.455,0.482,99.5
"2019-20","Atlanta Hawks","2019-11-23T00:00:00","ATL vs. TOR",112.2,139.6,0.182,0.143,0.593,0.608,100.1
"2019-20","Chicago Bulls","2019-11-23T00:00:00","CHI @ CHA",130.4,143.5,0.333,0.13,0.63,0.628,94
"2019-20","Indiana Pacers","2019-11-23T00:00:00","IND vs. ORL",112,122,0.235,0.2,0.608,0.662,101.4
"2019-20","Orlando Magic","2019-11-23T00:00:00","ORL @ IND",122,112,0.273,0.14,0.611,0.634,101.4
"2019-20","Detroit Pistons","2019-11-23T00:00:00","DET @ MIL",87.8,100,0.16,0.204,0.488,0.501,103.3
"2019-20","Milwaukee Bucks","2019-11-23T00:00:00","MIL vs. DET",100,87.8,0.37,0.22,0.535,0.527,103.3
"2019-20","Charlotte Hornets","2019-11-23T00:00:00","CHA vs. CHI",143.5,130.4,0.333,0.152,0.75,0.762,94
"2019-20","Toronto Raptors","2019-11-23T00:00:00","TOR @ ATL",139.6,112.2,0.571,0.208,0.605,0.658,100.1
"2019-20","Phoenix Suns","2019-11-23T00:00:00","PHX @ MIN",96,106,0.2,0.06,0.341,0.458,100.5
"2019-20","Portland Trail Blazers","2019-11-23T00:00:00","POR @ CLE",129.2,124.5,0.15,0.104,0.655,0.674,98.2
"2019-20","New York Knicks","2019-11-23T00:00:00","NYK vs. SAS",119.6,84.3,0.267,0.078,0.55,0.556,102.3
"2019-20","Miami Heat","2019-11-23T00:00:00","MIA @ PHI",110.9,126.1,0.2,0.152,0.586,0.613,94.1
"2019-20","Philadelphia 76ers","2019-11-22T00:00:00","PHI vs. SAS",114.3,104,0.304,0.143,0.547,0.58,98.8
"2019-20","Oklahoma City Thunder","2019-11-22T00:00:00","OKC vs. LAL",122.4,128,0.2,0.102,0.553,0.589,103.3
"2019-20","Denver Nuggets","2019-11-22T00:00:00","DEN vs. BOS",100,113.7,0.31,0.137,0.435,0.493,104.3
"2019-20","Detroit Pistons","2019-11-22T00:00:00","DET vs. ATL",110.6,100,0.444,0.255,0.662,0.642,97.6
"2019-20","Sacramento Kings","2019-11-22T00:00:00","SAC @ BKN",92.3,115.4,0.241,0.154,0.436,0.475,105.8
"2019-20","Washington Wizards","2019-11-22T00:00:00","WAS vs. CHA",123.5,98,0.158,0.098,0.64,0.665,100.3
"2019-20","Charlotte Hornets","2019-11-22T00:00:00","CHA @ WAS",98,123.5,0.143,0.196,0.571,0.583,100.3
"2019-20","Houston Rockets","2019-11-22T00:00:00","HOU @ LAC",123.6,124.1,0.25,0.055,0.55,0.583,106
"2019-20","Dallas Mavericks","2019-11-22T00:00:00","DAL vs. CLE",157.1,120.4,0.278,0.061,0.75,0.76,99.8
"2019-20","Chicago Bulls","2019-11-22T00:00:00","CHI vs. MIA",127.5,96.1,0.407,0.118,0.558,0.59,100.8
"2019-20","Boston Celtics","2019-11-22T00:00:00","BOS @ DEN",113.7,100,0.211,0.157,0.59,0.636,104.3
"2019-20","Golden State Warriors","2019-11-22T00:00:00","GSW @ UTA",107.4,88.9,0.172,0.093,0.51,0.541,111.6
"2019-20","Brooklyn Nets","2019-11-22T00:00:00","BKN vs. SAC",115.4,92.3,0.353,0.212,0.639,0.663,105.8
"2019-20","Atlanta Hawks","2019-11-22T00:00:00","ATL @ DET",100,110.6,0.414,0.217,0.433,0.478,97.6
"2019-20","Los Angeles Lakers","2019-11-22T00:00:00","LAL @ OKC",128,122.4,0.381,0.2,0.603,0.676,103.3
"2019-20","Cleveland Cavaliers","2019-11-22T00:00:00","CLE @ DAL",120.4,157.1,0.167,0.061,0.535,0.6,99.8
"2019-20","Miami Heat","2019-11-22T00:00:00","MIA @ CHI",96.1,127.5,0.25,0.196,0.431,0.536,100.8
"2019-20","San Antonio Spurs","2019-11-22T00:00:00","SAS @ PHI",104,114.3,0.136,0.12,0.56,0.571,98.8
"2019-20","LA Clippers","2019-11-22T00:00:00","LAC vs. HOU",124.1,123.6,0.318,0.148,0.595,0.648,106
"2019-20","Utah Jazz","2019-11-22T00:00:00","UTA vs. GSW",88.9,107.4,0.286,0.241,0.466,0.5,111.6
"2019-20","Phoenix Suns","2019-11-21T00:00:00","PHX vs. NOP",112.2,132.7,0.261,0.143,0.524,0.583,100.4
"2019-20","New Orleans Pelicans","2019-11-21T00:00:00","NOP @ PHX",132.7,112.2,0.429,0.245,0.788,0.77,100.4
"2019-20","Portland Trail Blazers","2019-11-21T00:00:00","POR @ MIL",134,118.2,0.238,0.094,0.653,0.676,110
"2019-20","Milwaukee Bucks","2019-11-21T00:00:00","MIL vs. POR",118.2,134,0.393,0.127,0.51,0.575,110
"2019-20","Detroit Pistons","2019-11-20T00:00:00","DET @ CHI",69.4,104.2,0.233,0.224,0.25,0.379,100.8
"2019-20","Denver Nuggets","2019-11-20T00:00:00","DEN vs. HOU",106.3,91.7,0.414,0.188,0.489,0.496,100.8
"2019-20","Dallas Mavericks","2019-11-20T00:00:00","DAL vs. GSW",136,112,0.111,0.1,0.716,0.729,101.9
"2019-20","San Antonio Spurs","2019-11-20T00:00:00","SAS @ WAS",114.5,138.9,0.259,0.109,0.532,0.578,109
"2019-20","Toronto Raptors","2019-11-20T00:00:00","TOR vs. ORL",108.3,95.8,0.417,0.167,0.5,0.532,97.9
"2019-20","Milwaukee Bucks","2019-11-20T00:00:00","MIL @ ATL",132.8,113.8,0.28,0.172,0.7,0.704,118.8
"2019-20","Brooklyn Nets","2019-11-20T00:00:00","BKN vs. CHA",91.8,81.6,0.345,0.204,0.405,0.472,98
"2019-20","Houston Rockets","2019-11-20T00:00:00","HOU @ DEN",91.7,106.3,0.143,0.229,0.529,0.558,100.8
"2019-20","Chicago Bulls","2019-11-20T00:00:00","CHI vs. DET",104.2,69.4,0.31,0.125,0.489,0.491,100.8
"2019-20","Minnesota Timberwolves","2019-11-20T00:00:00","MIN vs. UTA",104.3,117,0.367,0.106,0.469,0.472,94.8
"2019-20","Cleveland Cavaliers","2019-11-20T00:00:00","CLE @ MIA",104,98,0.217,0.16,0.524,0.566,99.1
"2019-20","Charlotte Hornets","2019-11-20T00:00:00","CHA @ BKN",81.6,91.8,0.148,0.143,0.372,0.452,98
"2019-20","Golden State Warriors","2019-11-20T00:00:00","GSW @ DAL",112,136,0.259,0.08,0.522,0.546,101.9
"2019-20","Atlanta Hawks","2019-11-20T00:00:00","ATL vs. MIL",113.8,132.8,0.222,0.121,0.522,0.588,118.8
"2019-20","Washington Wizards","2019-11-20T00:00:00","WAS vs. SAS",138.9,114.5,0.294,0.167,0.739,0.757,109
"2019-20","Miami Heat","2019-11-20T00:00:00","MIA vs. CLE",98,104,0.333,0.22,0.431,0.531,99.1
"2019-20","Utah Jazz","2019-11-20T00:00:00","UTA @ MIN",117,104.3,0.231,0.064,0.534,0.563,94.8
"2019-20","New York Knicks","2019-11-20T00:00:00","NYK @ PHI",108.2,116.7,0.318,0.184,0.577,0.598,95.8
"2019-20","LA Clippers","2019-11-20T00:00:00","LAC vs. BOS",118.8,117,0.375,0.146,0.578,0.598,96.4
"2019-20","Boston Celtics","2019-11-20T00:00:00","BOS @ LAC",117,118.8,0.36,0.191,0.567,0.588,96.4
"2019-20","Orlando Magic","2019-11-20T00:00:00","ORL @ TOR",95.8,108.3,0.207,0.125,0.438,0.489,97.9
"2019-20","Philadelphia 76ers","2019-11-20T00:00:00","PHI vs. NYK",116.7,108.2,0.261,0.146,0.564,0.602,95.8
"2019-20","Oklahoma City Thunder","2019-11-19T00:00:00","OKC @ LAL",117.4,106.5,0.111,0.109,0.569,0.647,92.7
"2019-20","Golden State Warriors","2019-11-19T00:00:00","GSW @ MEM",106,100,0.308,0.16,0.5,0.549,103.2
"2019-20","Phoenix Suns","2019-11-19T00:00:00","PHX @ SAC",136.5,111.5,0.3,0.115,0.643,0.705,103.7
"2019-20","Sacramento Kings","2019-11-19T00:00:00","SAC vs. PHX",111.5,136.5,0.227,0.173,0.513,0.612,103.7
"2019-20","Portland Trail Blazers","2019-11-19T00:00:00","POR @ NOP",100,124,0.286,0.18,0.5,0.523,99.6
"2019-20","Memphis Grizzlies","2019-11-19T00:00:00","MEM vs. GSW",100,106,0.125,0.163,0.524,0.545,103.2
"2019-20","Los Angeles Lakers","2019-11-19T00:00:00","LAL vs. OKC",106.5,117.4,0.367,0.152,0.478,0.49,92.7
"2019-20","New Orleans Pelicans","2019-11-19T00:00:00","NOP vs. POR",124,100,0.333,0.1,0.564,0.598,99.6
"2019-20","Brooklyn Nets","2019-11-18T00:00:00","BKN vs. IND",104.1,114.3,0.231,0.122,0.5,0.537,102.9
"2019-20","Charlotte Hornets","2019-11-18T00:00:00","CHA @ TOR",85.1,153.2,0.259,0.17,0.436,0.452,93.4
"2019-20","Houston Rockets","2019-11-18T00:00:00","HOU vs. POR",123.6,107.4,0.407,0.164,0.577,0.598,113
"2019-20","Toronto Raptors","2019-11-18T00:00:00","TOR vs. CHA",153.2,85.1,0.409,0.106,0.713,0.719,93.4
"2019-20","Indiana Pacers","2019-11-18T00:00:00","IND @ BKN",114.3,104.1,0.346,0.122,0.521,0.545,102.9
"2019-20","New York Knicks","2019-11-18T00:00:00","NYK vs. CLE",120.4,110.2,0.333,0.082,0.476,0.566,102.6
"2019-20","Cleveland Cavaliers","2019-11-18T00:00:00","CLE @ NYK",110.2,120.4,0.28,0.163,0.55,0.569,102.6
"2019-20","Chicago Bulls","2019-11-18T00:00:00","CHI vs. MIL",86.5,105.8,0.286,0.096,0.35,0.404,105.2
"2019-20","Oklahoma City Thunder","2019-11-18T00:00:00","OKC @ LAC",89.1,104.3,0.318,0.261,0.426,0.522,92.2
"2019-20","Dallas Mavericks","2019-11-18T00:00:00","DAL vs. SAS",118.4,122,0.217,0.122,0.583,0.602,98.1
"2019-20","Minnesota Timberwolves","2019-11-18T00:00:00","MIN @ UTA",101.9,88.5,0.053,0.192,0.569,0.629,105.9
"2019-20","Phoenix Suns","2019-11-18T00:00:00","PHX vs. BOS",91.5,87.5,0.261,0.234,0.5,0.515,94.1
"2019-20","Boston Celtics","2019-11-18T00:00:00","BOS @ PHX",87.5,91.5,0.174,0.188,0.5,0.508,94.1
"2019-20","LA Clippers","2019-11-18T00:00:00","LAC vs. OKC",104.3,89.1,0.345,0.174,0.488,0.511,92.2
"2019-20","Milwaukee Bucks","2019-11-18T00:00:00","MIL @ CHI",105.8,86.5,0.231,0.135,0.462,0.545,105.2
"2019-20","Portland Trail Blazers","2019-11-18T00:00:00","POR @ HOU",107.4,123.6,0.355,0.185,0.49,0.526,113
"2019-20","Utah Jazz","2019-11-18T00:00:00","UTA vs. MIN",88.5,101.9,0.282,0.077,0.34,0.392,105.9
"2019-20","San Antonio Spurs","2019-11-18T00:00:00","SAS @ DAL",122,118.4,0.423,0.1,0.53,0.565,98.1
"2019-20","New Orleans Pelicans","2019-11-17T00:00:00","NOP vs. GSW",108.2,104.1,0.182,0.163,0.526,0.588,102.6
"2019-20","Boston Celtics","2019-11-17T00:00:00","BOS @ SAC",112.8,106.4,0.2,0.064,0.477,0.544,96.4
"2019-20","Washington Wizards","2019-11-17T00:00:00","WAS @ ORL",143.8,130.6,0.217,0.063,0.673,0.686,96.4
"2019-20","Cleveland Cavaliers","2019-11-17T00:00:00","CLE vs. PHI",98.1,88.5,0.313,0.115,0.398,0.462,108.1
"2019-20","Memphis Grizzlies","2019-11-17T00:00:00","MEM vs. DEN",132.7,118,0.222,0.143,0.688,0.718,97.1
"2019-20","Los Angeles Lakers","2019-11-17T00:00:00","LAL vs. ATL",108.2,122.4,0.273,0.204,0.575,0.603,101.6
"2019-20","Philadelphia 76ers","2019-11-17T00:00:00","PHI @ CLE",88.5,98.1,0.154,0.173,0.453,0.49,108.1
"2019-20","Orlando Magic","2019-11-17T00:00:00","ORL vs. WAS",130.6,143.8,0.4,0.143,0.598,0.666,96.4
"2019-20","Atlanta Hawks","2019-11-17T00:00:00","ATL @ LAL",122.4,108.2,0.409,0.163,0.57,0.605,101.6
"2019-20","Sacramento Kings","2019-11-17T00:00:00","SAC vs. BOS",106.4,112.8,0.296,0.149,0.523,0.536,96.4
"2019-20","Golden State Warriors","2019-11-17T00:00:00","GSW @ NOP",104.1,108.2,0.286,0.102,0.448,0.495,102.6
"2019-20","Denver Nuggets","2019-11-17T00:00:00","DEN @ MEM",118,132.7,0.136,0.14,0.667,0.673,97.1
"2019-20","Atlanta Hawks","2019-11-16T00:00:00","ATL @ LAC",78,152,0.344,0.2,0.317,0.395,107.7
"2019-20","Minnesota Timberwolves","2019-11-16T00:00:00","MIN vs. HOU",87.8,124.5,0.217,0.224,0.486,0.519,97.8
"2019-20","Chicago Bulls","2019-11-16T00:00:00","CHI vs. BKN",101.9,124.1,0.276,0.148,0.424,0.514,109
"2019-20","Toronto Raptors","2019-11-16T00:00:00","TOR @ DAL",84,114,0.133,0.12,0.435,0.444,100.2
"2019-20","Portland Trail Blazers","2019-11-16T00:00:00","POR @ SAS",100,107.4,0.265,0.109,0.353,0.46,113.8
"2019-20","Indiana Pacers","2019-11-16T00:00:00","IND vs. MIL",94,108.2,0.27,0.06,0.398,0.418,100
"2019-20","New Orleans Pelicans","2019-11-16T00:00:00","NOP @ MIA",95.7,117,0.143,0.213,0.568,0.58,95.5
"2019-20","Dallas Mavericks","2019-11-16T00:00:00","DAL vs. TOR",114,84,0.217,0.12,0.5,0.595,100.2
"2019-20","Miami Heat","2019-11-16T00:00:00","MIA vs. NOP",117,95.7,0.385,0.298,0.722,0.728,95.5
"2019-20","Houston Rockets","2019-11-16T00:00:00","HOU @ MIN",124.5,87.8,0.208,0.082,0.567,0.617,97.8
"2019-20","Brooklyn Nets","2019-11-16T00:00:00","BKN @ CHI",124.1,101.9,0.227,0.13,0.588,0.663,109
"2019-20","San Antonio Spurs","2019-11-16T00:00:00","SAS vs. POR",107.4,100,0.12,0.111,0.489,0.557,113.8
"2019-20","Milwaukee Bucks","2019-11-16T00:00:00","MIL @ IND",108.2,94,0.25,0.163,0.544,0.567,100
"2019-20","New York Knicks","2019-11-16T00:00:00","NYK vs. CHA",109.3,130.2,0.318,0.14,0.5,0.547,87.9
"2019-20","Charlotte Hornets","2019-11-16T00:00:00","CHA @ NYK",130.2,109.3,0.364,0.116,0.598,0.623,87.9
"2019-20","LA Clippers","2019-11-16T00:00:00","LAC vs. ATL",152,78,0.6,0.22,0.702,0.755,107.7
"2019-20","Indiana Pacers","2019-11-15T00:00:00","IND @ HOU",110.4,118.8,0.3,0.188,0.554,0.608,98.1
"2019-20","Utah Jazz","2019-11-15T00:00:00","UTA @ MEM",116,105.9,0.32,0.12,0.41,0.556,104
"2019-20","Washington Wizards","2019-11-15T00:00:00","WAS @ MIN",117.3,81.1,0.24,0.115,0.583,0.587,105.4
"2019-20","Golden State Warriors","2019-11-15T00:00:00","GSW vs. BOS",94.2,103.9,0.483,0.25,0.355,0.491,104.8
"2019-20","Boston Celtics","2019-11-15T00:00:00","BOS @ GSW",103.9,94.2,0.267,0.176,0.522,0.53,104.8
"2019-20","Oklahoma City Thunder","2019-11-15T00:00:00","OKC vs. PHI",117.8,128.9,0.118,0.111,0.574,0.653,91.6
"2019-20","Philadelphia 76ers","2019-11-15T00:00:00","PHI @ OKC",128.9,117.8,0.45,0.156,0.592,0.644,91.6
"2019-20","Memphis Grizzlies","2019-11-15T00:00:00","MEM vs. UTA",105.9,116,0.167,0.098,0.511,0.553,104
"2019-20","Sacramento Kings","2019-11-15T00:00:00","SAC @ LAL",100,104.2,0.227,0.234,0.513,0.558,96.6
"2019-20","Minnesota Timberwolves","2019-11-15T00:00:00","MIN vs. WAS",81.1,117.3,0.194,0.151,0.378,0.443,105.4
"2019-20","Charlotte Hornets","2019-11-15T00:00:00","CHA vs. DET",131.8,95.3,0.462,0.136,0.571,0.576,92.6
"2019-20","Detroit Pistons","2019-11-15T00:00:00","DET @ CHA",95.3,131.8,0.333,0.279,0.514,0.535,92.6
"2019-20","Houston Rockets","2019-11-15T00:00:00","HOU vs. IND",118.8,110.4,0.259,0.063,0.489,0.554,98.1
"2019-20","San Antonio Spurs","2019-11-15T00:00:00","SAS @ ORL",112.8,133.3,0.208,0.106,0.557,0.568,96.3
"2019-20","Los Angeles Lakers","2019-11-15T00:00:00","LAL vs. SAC",104.2,100,0.217,0.125,0.5,0.549,96.6
"2019-20","Orlando Magic","2019-11-15T00:00:00","ORL vs. SAS",133.3,112.8,0.346,0.063,0.558,0.607,96.3
"2019-20","Atlanta Hawks","2019-11-14T00:00:00","ATL @ PHX",94.4,113,0.286,0.167,0.457,0.502,109.8
"2019-20","Dallas Mavericks","2019-11-14T00:00:00","DAL @ NYK",108.7,104.3,0.25,0.152,0.548,0.56,94.4
"2019-20","Phoenix Suns","2019-11-14T00:00:00","PHX vs. ATL",113,94.4,0.333,0.204,0.513,0.598,109.8
"2019-20","Cleveland Cavaliers","2019-11-14T00:00:00","CLE vs. MIA",112.8,83.3,0.158,0.191,0.628,0.636,96.4
"2019-20","Denver Nuggets","2019-11-14T00:00:00","DEN vs. BKN",106.1,64,0.37,0.143,0.51,0.508,99.6
"2019-20","Chicago Bulls","2019-11-14T00:00:00","CHI @ MIL",87.5,105.4,0.214,0.214,0.417,0.495,112.1
"2019-20","Brooklyn Nets","2019-11-14T00:00:00","BKN @ DEN",64,106.1,0.216,0.08,0.229,0.305,99.6
"2019-20","Miami Heat","2019-11-14T00:00:00","MIA @ CLE",83.3,112.8,0.227,0.229,0.487,0.503,96.4
"2019-20","LA Clippers","2019-11-14T00:00:00","LAC @ NOP",128.3,113.2,0.222,0.17,0.671,0.708,107
"2019-20","New Orleans Pelicans","2019-11-14T00:00:00","NOP vs. LAC",113.2,128.3,0.414,0.151,0.5,0.546,107
"2019-20","Milwaukee Bucks","2019-11-14T00:00:00","MIL vs. CHI",105.4,87.5,0.37,0.232,0.474,0.571,112.1
"2019-20","New York Knicks","2019-11-14T00:00:00","NYK vs. DAL",104.3,108.7,0.36,0.174,0.511,0.524,94.4
"2019-20","Golden State Warriors","2019-11-13T00:00:00","GSW @ LAL",81.3,108.2,0.313,0.208,0.38,0.405,100.9
"2019-20","Boston Celtics","2019-11-13T00:00:00","BOS vs. WAS",133.3,126.4,0.333,0.074,0.61,0.646,109.1
"2019-20","Memphis Grizzlies","2019-11-13T00:00:00","MEM @ CHA",109.8,103.9,0.2,0.216,0.622,0.635,102.5
"2019-20","LA Clippers","2019-11-13T00:00:00","LAC @ HOU",114.3,106,0.269,0.163,0.565,0.565,100.8
"2019-20","Philadelphia 76ers","2019-11-13T00:00:00","PHI @ ORL",86.3,115.7,0.286,0.176,0.409,0.446,103.8
"2019-20","Minnesota Timberwolves","2019-11-13T00:00:00","MIN vs. SAS",123.5,105.8,0.333,0.118,0.533,0.595,103.4
"2019-20","Orlando Magic","2019-11-13T00:00:00","ORL vs. PHI",115.7,86.3,0.25,0.078,0.5,0.552,103.8
"2019-20","San Antonio Spurs","2019-11-13T00:00:00","SAS @ MIN",105.8,123.5,0.174,0.135,0.524,0.567,103.4
"2019-20","Portland Trail Blazers","2019-11-13T00:00:00","POR vs. TOR",108.2,122.4,0.308,0.163,0.523,0.559,101.9
"2019-20","Houston Rockets","2019-11-13T00:00:00","HOU vs. LAC",106,114.3,0.219,0.04,0.386,0.498,100.8
"2019-20","Toronto Raptors","2019-11-13T00:00:00","TOR @ POR",122.4,108.2,0.381,0.204,0.616,0.645,101.9
"2019-20","Washington Wizards","2019-11-13T00:00:00","WAS @ BOS",126.4,133.3,0.2,0.113,0.605,0.652,109.1
"2019-20","Charlotte Hornets","2019-11-13T00:00:00","CHA vs. MEM",103.9,109.8,0.154,0.118,0.542,0.547,102.5
"2019-20","Los Angeles Lakers","2019-11-13T00:00:00","LAL vs. GSW",108.2,81.3,0.4,0.163,0.477,0.544,100.9
"2019-20","Oklahoma City Thunder","2019-11-12T00:00:00","OKC @ IND",89.6,122.9,0.208,0.167,0.449,0.495,94.7
"2019-20","Phoenix Suns","2019-11-12T00:00:00","PHX vs. LAL",116.3,126,0.2,0.122,0.556,0.587,104.6
"2019-20","Los Angeles Lakers","2019-11-12T00:00:00","LAL @ PHX",126,116.3,0.357,0.08,0.561,0.562,104.6
"2019-20","Miami Heat","2019-11-12T00:00:00","MIA vs. DET",116,144.9,0.375,0.18,0.538,0.601,105.6
"2019-20","Portland Trail Blazers","2019-11-12T00:00:00","POR @ SAC",106.4,127.1,0.2,0.128,0.474,0.539,95.8
"2019-20","Cleveland Cavaliers","2019-11-12T00:00:00","CLE @ PHI",100,93.6,0.321,0.122,0.457,0.482,99.2
"2019-20","Detroit Pistons","2019-11-12T00:00:00","DET @ MIA",144.9,116,0.278,0.163,0.729,0.75,105.6
"2019-20","Chicago Bulls","2019-11-12T00:00:00","CHI vs. NYK",122.4,98,0.391,0.163,0.58,0.614,100
"2019-20","Denver Nuggets","2019-11-12T00:00:00","DEN vs. ATL",128.8,119.2,0.357,0.038,0.529,0.572,104.7
"2019-20","Sacramento Kings","2019-11-12T00:00:00","SAC vs. POR",127.1,106.4,0.368,0.167,0.635,0.686,95.8
"2019-20","Atlanta Hawks","2019-11-12T00:00:00","ATL @ DEN",119.2,128.8,0.364,0.154,0.6,0.619,104.7
"2019-20","Indiana Pacers","2019-11-12T00:00:00","IND vs. OKC",122.9,89.6,0.167,0.125,0.663,0.666,94.7
"2019-20","Brooklyn Nets","2019-11-12T00:00:00","BKN @ UTA",86.8,126.9,0.333,0.189,0.429,0.442,108.6
"2019-20","Philadelphia 76ers","2019-11-12T00:00:00","PHI vs. CLE",93.6,100,0.25,0.213,0.488,0.508,99.2
"2019-20","New York Knicks","2019-11-12T00:00:00","NYK @ CHI",98,122.4,0.207,0.122,0.449,0.489,100
"2019-20","Utah Jazz","2019-11-12T00:00:00","UTA vs. BKN",126.9,86.8,0.261,0.096,0.589,0.629,108.6
"2019-20","Detroit Pistons","2019-11-11T00:00:00","DET vs. MIN",123.5,105.9,0.393,0.157,0.551,0.585,103.5
"2019-20","Houston Rockets","2019-11-11T00:00:00","HOU @ NOP",112.3,114.3,0.087,0.158,0.643,0.647,117.1
"2019-20","Memphis Grizzlies","2019-11-11T00:00:00","MEM @ SAS",121.7,119.6,0.318,0.109,0.571,0.603,93.9
"2019-20","Golden State Warriors","2019-11-11T00:00:00","GSW vs. UTA",112.5,108.2,0.25,0.063,0.5,0.515,100
"2019-20","Minnesota Timberwolves","2019-11-11T00:00:00","MIN @ DET",105.9,123.5,0.24,0.157,0.543,0.555,103.5
"2019-20","Toronto Raptors","2019-11-11T00:00:00","TOR @ LAC",82.4,90.4,0.167,0.157,0.407,0.439,105
